34982.0,34983.0,34982.5,1.0,,0.0161,145668202.2122,1627172322.499678,QUARTER,210924,BTC-USD-210924,FTX Futures
35815.0,35816.0,35815.5,1.0,,0.0403,105269677.528,1627172322.499678,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35412.0,35412.1,35412.05,0.09999999999854481,,0.0292,,1627172322.571269,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34634.0,34634.1,34634.05,0.09999999999854481,,0.0066,,1627172322.571269,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34406.1,34406.2,34406.149999999994,0.09999999999854481,,0.0,,1627172322.571269,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34399.5,34400.0,34399.75,0.5,-0.000251,0.0,889785800.0,1627172322.878829,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34668.0,34668.5,34668.25,0.5,,0.0078,14471800.0,1627172322.878829,QUARTER,092121,BTC-USD-092121,BitMEX
35407.0,35407.5,35407.25,0.5,,0.0293,13763800.0,1627172322.878829,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34420.0,34428.0,34424.0,8.0,-2.59550192e-10,0.0,83986338.0,1627172337.573691,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34615.0,34642.0,34628.5,27.0,,0.0059,4978074.0,1627172337.573691,QUARTER,210924,BTC-USD-210924,Kraken Futures
35401.0,35438.5,35419.75,37.5,,0.0289,2397193.0,1627172337.573691,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34416.0,34448.0,34432.0,32.0,,0.0002,4654735.0,1627172337.573691,MONTH,210730,BTC-USD-210730,Kraken Futures
34428.0,34429.0,34428.5,1.0,,0.0,1655291024.3259,1627172337.653881,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34979.0,34980.0,34979.5,1.0,,0.016,145632996.3587,1627172337.653881,QUARTER,210924,BTC-USD-210924,FTX Futures
35815.0,35830.0,35822.5,15.0,,0.0405,105269677.528,1627172337.653881,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35410.8,35410.9,35410.850000000006,0.09999999999854481,,0.0292,,1627172337.7461178,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34630.7,34630.8,34630.75,0.10000000000582077,,0.0065,,1627172337.7461178,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34406.1,34406.2,34406.149999999994,0.09999999999854481,,0.0,,1627172337.7461178,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34399.5,34400.0,34399.75,0.5,-0.000251,0.0,889785800.0,1627172338.063122,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34668.0,34668.5,34668.25,0.5,,0.0078,14471800.0,1627172338.063122,QUARTER,092121,BTC-USD-092121,BitMEX
35407.0,35407.5,35407.25,0.5,,0.0293,13763800.0,1627172338.063122,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34420.0,34428.0,34424.0,8.0,-2.59550192e-10,0.0,83986338.0,1627172338.073148,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34615.0,34642.0,34628.5,27.0,,0.0059,4978074.0,1627172338.073148,QUARTER,210924,BTC-USD-210924,Kraken Futures
35401.0,35438.5,35419.75,37.5,,0.0289,2397193.0,1627172338.073148,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34416.0,34448.0,34432.0,32.0,,0.0002,4654735.0,1627172338.073148,MONTH,210730,BTC-USD-210730,Kraken Futures
34428.0,34429.0,34428.5,1.0,,0.0,1655291024.3259,1627172338.2336798,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34979.0,34980.0,34979.5,1.0,,0.016,145632996.3587,1627172338.2336798,QUARTER,210924,BTC-USD-210924,FTX Futures
35815.0,35830.0,35822.5,15.0,,0.0405,105269677.528,1627172338.2336798,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35410.8,35410.9,35410.850000000006,0.09999999999854481,,0.0292,,1627172338.3436449,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34630.7,34630.8,34630.75,0.10000000000582077,,0.0065,,1627172338.3436449,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34406.1,34406.2,34406.149999999994,0.09999999999854481,,0.0,,1627172338.3436449,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34399.5,34400.0,34399.75,0.5,-0.000251,0.0,889785800.0,1627172338.647993,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34668.0,34668.5,34668.25,0.5,,0.0078,14471800.0,1627172338.647993,QUARTER,092121,BTC-USD-092121,BitMEX
35407.0,35407.5,35407.25,0.5,,0.0293,13763800.0,1627172338.647993,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34420.0,34432.0,34426.0,12.0,-2.59550192e-10,0.0,84003569.0,1627172353.34389,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34615.0,34644.0,34629.5,29.0,,0.0059,4978074.0,1627172353.34389,QUARTER,210924,BTC-USD-210924,Kraken Futures
35402.5,35438.5,35420.5,36.0,,0.0289,2397193.0,1627172353.34389,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34416.0,34448.0,34432.0,32.0,,0.0002,4654735.0,1627172353.34389,MONTH,210730,BTC-USD-210730,Kraken Futures
34428.0,34429.0,34428.5,1.0,,0.0,1655291024.3259,1627172353.419911,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34979.0,34980.0,34979.5,1.0,,0.016,145632996.3587,1627172353.419911,QUARTER,210924,BTC-USD-210924,FTX Futures
35815.0,35830.0,35822.5,15.0,,0.0405,105269677.528,1627172353.419911,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35407.0,35407.1,35407.05,0.09999999999854481,,0.0291,,1627172353.489407,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34631.7,34631.8,34631.75,0.10000000000582077,,0.0066,,1627172353.489407,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34406.1,34406.2,34406.149999999994,0.09999999999854481,,0.0,,1627172353.489407,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34399.5,34400.0,34399.75,0.5,-0.000251,0.0,889780100.0,1627172353.8064342,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34668.0,34668.5,34668.25,0.5,,0.0078,14471800.0,1627172353.8064342,QUARTER,092121,BTC-USD-092121,BitMEX
35407.0,35407.5,35407.25,0.5,,0.0293,13763800.0,1627172353.8064342,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34420.0,34432.0,34426.0,12.0,-2.59550192e-10,0.0,84003569.0,1627172353.8538082,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34615.0,34644.0,34629.5,29.0,,0.0059,4978074.0,1627172353.8538082,QUARTER,210924,BTC-USD-210924,Kraken Futures
35402.5,35425.5,35414.0,23.0,,0.0287,2397193.0,1627172353.8538082,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34416.0,34448.0,34432.0,32.0,,0.0002,4654735.0,1627172353.8538082,MONTH,210730,BTC-USD-210730,Kraken Futures
34428.0,34429.0,34428.5,1.0,,0.0,1655291024.3259,1627172354.008523,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34979.0,34980.0,34979.5,1.0,,0.016,145632996.3587,1627172354.008523,QUARTER,210924,BTC-USD-210924,FTX Futures
35815.0,35830.0,35822.5,15.0,,0.0405,105269677.528,1627172354.008523,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35407.0,35407.1,35407.05,0.09999999999854481,,0.0291,,1627172354.142357,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34628.3,34628.4,34628.350000000006,0.09999999999854481,,0.0065,,1627172354.142357,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34406.1,34406.2,34406.149999999994,0.09999999999854481,,0.0,,1627172354.142357,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34399.5,34400.0,34399.75,0.5,-0.000251,0.0,889780100.0,1627172354.5263271,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34668.0,34668.5,34668.25,0.5,,0.0078,14471800.0,1627172354.5263271,QUARTER,092121,BTC-USD-092121,BitMEX
35407.0,35407.5,35407.25,0.5,,0.0293,13763800.0,1627172354.5263271,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34398.0,34419.5,34408.75,21.5,-2.59550192e-10,0.0,83964571.0,1627172369.0632992,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34594.5,34635.5,34615.0,41.0,,0.006,4978074.0,1627172369.0632992,QUARTER,210924,BTC-USD-210924,Kraken Futures
35391.0,35419.0,35405.0,28.0,,0.029,2397193.0,1627172369.0632992,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34401.5,34434.0,34417.75,32.5,,0.0003,4654735.0,1627172369.0632992,MONTH,210730,BTC-USD-210730,Kraken Futures
34414.0,34415.0,34414.5,1.0,,0.0,1655291024.3259,1627172369.137911,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34961.0,34962.0,34961.5,1.0,,0.0159,145632996.3587,1627172369.137911,QUARTER,210924,BTC-USD-210924,FTX Futures
35797.0,35818.0,35807.5,21.0,,0.0405,105269677.528,1627172369.137911,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35393.8,35393.9,35393.850000000006,0.09999999999854481,,0.0292,,1627172369.6809301,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34612.1,34612.2,34612.149999999994,0.09999999999854481,,0.0065,,1627172369.6809301,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34388.7,34388.8,34388.75,0.10000000000582077,,0.0,,1627172369.6809301,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34396.5,34397.0,34396.75,0.5,-0.000251,0.0,889780100.0,1627172370.092822,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34656.5,34657.0,34656.75,0.5,,0.0076,14471800.0,1627172370.092822,QUARTER,092121,BTC-USD-092121,BitMEX
35388.5,35390.0,35389.25,1.5,,0.0289,13763800.0,1627172370.092822,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34404.0,34413.0,34408.5,9.0,-2.59550192e-10,0.0,83953973.0,1627172385.303041,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34594.0,34623.0,34608.5,29.0,,0.0058,4978074.0,1627172385.303041,QUARTER,210924,BTC-USD-210924,Kraken Futures
35391.0,35419.0,35405.0,28.0,,0.029,2397193.0,1627172385.303041,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34403.0,34431.0,34417.0,28.0,,0.0002,4654735.0,1627172385.303041,MONTH,210730,BTC-USD-210730,Kraken Futures
34411.0,34412.0,34411.5,1.0,,0.0,1655291024.3259,1627172385.411325,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34954.0,34958.0,34956.0,4.0,,0.0158,145630289.5856,1627172385.411325,QUARTER,210924,BTC-USD-210924,FTX Futures
35792.0,35811.0,35801.5,19.0,,0.0404,105260777.8529,1627172385.411325,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35397.5,35397.6,35397.55,0.09999999999854481,,0.0293,,1627172385.5514922,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34614.5,34614.6,34614.55,0.09999999999854481,,0.0066,,1627172385.5514922,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34389.1,34389.2,34389.149999999994,0.09999999999854481,,0.0,,1627172385.5514922,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34390.5,34391.0,34390.75,0.5,-0.000251,0.0,890187300.0,1627172385.854808,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34656.5,34657.0,34656.75,0.5,,0.0077,14471800.0,1627172385.854808,QUARTER,092121,BTC-USD-092121,BitMEX
35384.5,35385.0,35384.75,0.5,,0.0289,13760400.0,1627172385.854808,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34419.5,34429.5,34424.5,10.0,-2.59550192e-10,0.0,83953706.0,1627172401.079406,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34608.0,34642.0,34625.0,34.0,,0.0058,4978074.0,1627172401.079406,QUARTER,210924,BTC-USD-210924,Kraken Futures
35400.0,35433.5,35416.75,33.5,,0.0288,2397193.0,1627172401.079406,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34414.0,34443.5,34428.75,29.5,,0.0001,4654735.0,1627172401.079406,MONTH,210730,BTC-USD-210730,Kraken Futures
34425.0,34426.0,34425.5,1.0,,0.0,1656005984.4206,1627172401.168061,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34966.0,34976.0,34971.0,10.0,,0.0158,145630289.5856,1627172401.168061,QUARTER,210924,BTC-USD-210924,FTX Futures
35808.0,35811.0,35809.5,3.0,,0.0402,105260777.8529,1627172401.168061,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35405.3,35405.4,35405.350000000006,0.09999999999854481,,0.0293,,1627172401.636012,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34624.8,34624.9,34624.850000000006,0.09999999999854481,,0.0066,,1627172401.636012,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34398.2,34398.3,34398.25,0.10000000000582077,,0.0,,1627172401.636012,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34390.5,34391.0,34390.75,0.5,-0.000251,0.0,890187300.0,1627172401.931901,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34659.0,34659.5,34659.25,0.5,,0.0078,14471800.0,1627172401.931901,QUARTER,092121,BTC-USD-092121,BitMEX
35398.5,35399.0,35398.75,0.5,,0.0293,13760400.0,1627172401.931901,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34433.5,34438.5,34436.0,5.0,-2.59550192e-10,0.0,83952680.0,1627172417.221641,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34617.5,34647.5,34632.5,30.0,,0.0057,4978074.0,1627172417.221641,QUARTER,210924,BTC-USD-210924,Kraken Futures
35402.0,35439.0,35420.5,37.0,,0.0286,2397193.0,1627172417.221641,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34429.5,34449.5,34439.5,20.0,,0.0001,4654735.0,1627172417.221641,MONTH,210730,BTC-USD-210730,Kraken Futures
34429.0,34430.0,34429.5,1.0,,0.0,1656005984.4206,1627172417.318224,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34974.0,34976.0,34975.0,2.0,,0.0158,145630289.5856,1627172417.318224,QUARTER,210924,BTC-USD-210924,FTX Futures
35810.0,35811.0,35810.5,1.0,,0.0401,105260777.8529,1627172417.318224,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35409.2,35409.3,35409.25,0.10000000000582077,,0.0291,,1627172417.4127948,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34637.6,34637.7,34637.649999999994,0.09999999999854481,,0.0067,,1627172417.4127948,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34407.0,34407.1,34407.05,0.09999999999854481,,0.0,,1627172417.4127948,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34390.5,34391.0,34390.75,0.5,-0.000251,0.0,890142400.0,1627172417.801701,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34668.5,34669.0,34668.75,0.5,,0.0081,14471800.0,1627172417.801701,QUARTER,092121,BTC-USD-092121,BitMEX
35398.5,35399.0,35398.75,0.5,,0.0293,13783100.0,1627172417.801701,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34431.0,34436.0,34433.5,5.0,-2.59550192e-10,0.0,83952509.0,1627172433.003861,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34617.5,34644.0,34630.75,26.5,,0.0057,4978074.0,1627172433.003861,QUARTER,210924,BTC-USD-210924,Kraken Futures
35402.0,35438.5,35420.25,36.5,,0.0287,2397193.0,1627172433.003861,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34427.5,34449.5,34438.5,22.0,,0.0001,4654735.0,1627172433.003861,MONTH,210730,BTC-USD-210730,Kraken Futures
34438.0,34439.0,34438.5,1.0,,0.0,1656005984.4206,1627172433.0926158,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34979.0,34987.0,34983.0,8.0,,0.0158,145630289.5856,1627172433.0926158,QUARTER,210924,BTC-USD-210924,FTX Futures
35812.0,35831.0,35821.5,19.0,,0.0402,105260777.8529,1627172433.0926158,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35409.2,35409.3,35409.25,0.10000000000582077,,0.0291,,1627172433.1674728,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34637.6,34637.7,34637.649999999994,0.09999999999854481,,0.0067,,1627172433.1674728,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34407.0,34407.1,34407.05,0.09999999999854481,,0.0,,1627172433.1674728,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34396.0,34396.5,34396.25,0.5,-0.000251,0.0,890142400.0,1627172433.5076668,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34669.5,34670.0,34669.75,0.5,,0.008,14471800.0,1627172433.5076668,QUARTER,092121,BTC-USD-092121,BitMEX
35407.5,35408.0,35407.75,0.5,,0.0294,13783100.0,1627172433.5076668,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34438.0,34444.0,34441.0,6.0,-2.59550192e-10,0.0,83951440.0,1627172448.728926,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34627.5,34654.0,34640.75,26.5,,0.0058,4978074.0,1627172448.728926,QUARTER,210924,BTC-USD-210924,Kraken Futures
35408.5,35439.0,35423.75,30.5,,0.0285,2397193.0,1627172448.728926,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34434.5,34455.5,34445.0,21.0,,0.0001,4654735.0,1627172448.728926,MONTH,210730,BTC-USD-210730,Kraken Futures
34439.0,34440.0,34439.5,1.0,,0.0,1656005984.4206,1627172448.841394,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34983.0,34991.0,34987.0,8.0,,0.0159,145623652.3555,1627172448.841394,QUARTER,210924,BTC-USD-210924,FTX Futures
35818.0,35831.0,35824.5,13.0,,0.0402,105303054.2691,1627172448.841394,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35419.1,35419.2,35419.149999999994,0.09999999999854481,,0.0293,,1627172448.91873,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34643.5,34643.6,34643.55,0.09999999999854481,,0.0067,,1627172448.91873,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34412.4,34412.5,34412.45,0.09999999999854481,,0.0,,1627172448.91873,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34396.0,34396.5,34396.25,0.5,-0.000251,0.0,889975200.0,1627172449.2423239,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34669.5,34670.0,34669.75,0.5,,0.008,14461700.0,1627172449.2423239,QUARTER,092121,BTC-USD-092121,BitMEX
35407.5,35408.0,35407.75,0.5,,0.0294,13783100.0,1627172449.2423239,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34429.0,34429.5,34429.25,0.5,-2.59550192e-10,0.0,83951324.0,1627172464.4526348,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34616.0,34638.5,34627.25,22.5,,0.0058,4978074.0,1627172464.4526348,QUARTER,210924,BTC-USD-210924,Kraken Futures
35407.5,35438.5,35423.0,31.0,,0.0289,2397193.0,1627172464.4526348,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34426.0,34452.5,34439.25,26.5,,0.0003,4654735.0,1627172464.4526348,MONTH,210730,BTC-USD-210730,Kraken Futures
34451.0,34452.0,34451.5,1.0,,0.0,1655533504.8833,1627172464.558472,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34995.0,34996.0,34995.5,1.0,,0.0158,145623652.3555,1627172464.558472,QUARTER,210924,BTC-USD-210924,FTX Futures
35832.0,35837.0,35834.5,5.0,,0.0401,105303054.2691,1627172464.558472,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35418.4,35418.5,35418.45,0.09999999999854481,,0.0293,,1627172464.6404428,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34638.4,34638.5,34638.45,0.09999999999854481,,0.0066,,1627172464.6404428,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34411.4,34411.5,34411.45,0.09999999999854481,,0.0,,1627172464.6404428,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34397.0,34397.5,34397.25,0.5,-0.000251,0.0,890173900.0,1627172465.0101068,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34676.5,34682.0,34679.25,5.5,,0.0082,14451100.0,1627172465.0101068,QUARTER,092121,BTC-USD-092121,BitMEX
35407.5,35408.0,35407.75,0.5,,0.0294,13782900.0,1627172465.0101068,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34435.0,34448.0,34441.5,13.0,-2.59550192e-10,0.0,83948846.0,1627172480.224542,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34628.0,34654.5,34641.25,26.5,,0.0058,4978074.0,1627172480.224542,QUARTER,210924,BTC-USD-210924,Kraken Futures
35409.0,35439.0,35424.0,30.0,,0.0285,2397193.0,1627172480.224542,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34435.0,34458.5,34446.75,23.5,,0.0002,4654735.0,1627172480.224542,MONTH,210730,BTC-USD-210730,Kraken Futures
34444.0,34445.0,34444.5,1.0,,0.0,1655533504.8833,1627172480.351557,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34989.0,34990.0,34989.5,1.0,,0.0158,145623652.3555,1627172480.351557,QUARTER,210924,BTC-USD-210924,FTX Futures
35825.0,35832.0,35828.5,7.0,,0.0402,105303054.2691,1627172480.351557,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35426.8,35426.9,35426.850000000006,0.09999999999854481,,0.0294,,1627172480.4354281,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34644.9,34645.0,34644.95,0.09999999999854481,,0.0066,,1627172480.4354281,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34416.2,34416.3,34416.25,0.10000000000582077,,0.0,,1627172480.4354281,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34401.0,34401.5,34401.25,0.5,-0.000251,0.0,890173900.0,1627172480.7303889,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34681.5,34682.0,34681.75,0.5,,0.0082,14451100.0,1627172480.7303889,QUARTER,092121,BTC-USD-092121,BitMEX
35407.5,35408.0,35407.75,0.5,,0.0293,13782900.0,1627172480.7303889,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34435.0,34443.0,34439.0,8.0,-2.59550192e-10,0.0,83947583.0,1627172495.988739,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34621.5,34654.5,34638.0,33.0,,0.0058,4973074.0,1627172495.988739,QUARTER,210924,BTC-USD-210924,Kraken Futures
35409.0,35443.0,35426.0,34.0,,0.0287,2397193.0,1627172495.988739,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34435.0,34457.5,34446.25,22.5,,0.0002,4654735.0,1627172495.988739,MONTH,210730,BTC-USD-210730,Kraken Futures
34444.0,34445.0,34444.5,1.0,,0.0,1655533504.8833,1627172496.0788338,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34990.0,34992.0,34991.0,2.0,,0.0159,145623652.3555,1627172496.0788338,QUARTER,210924,BTC-USD-210924,FTX Futures
35823.0,35834.0,35828.5,11.0,,0.0402,105303054.2691,1627172496.0788338,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35422.5,35422.6,35422.55,0.09999999999854481,,0.0292,,1627172496.552748,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34642.5,34642.6,34642.55,0.09999999999854481,,0.0066,,1627172496.552748,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34416.2,34416.3,34416.25,0.10000000000582077,,0.0,,1627172496.552748,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34401.0,34401.5,34401.25,0.5,-0.000251,0.0,889798100.0,1627172496.958139,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34681.5,34682.0,34681.75,0.5,,0.0082,14451100.0,1627172496.958139,QUARTER,092121,BTC-USD-092121,BitMEX
35407.5,35408.0,35407.75,0.5,,0.0293,13782900.0,1627172496.958139,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34430.5,34439.0,34434.75,8.5,-2.59550192e-10,0.0,83947138.0,1627172512.1602461,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34620.5,34654.5,34637.5,34.0,,0.0059,4973074.0,1627172512.1602461,QUARTER,210924,BTC-USD-210924,Kraken Futures
35409.0,35443.0,35426.0,34.0,,0.0288,2397193.0,1627172512.1602461,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34435.0,34455.5,34445.25,20.5,,0.0003,4654735.0,1627172512.1602461,MONTH,210730,BTC-USD-210730,Kraken Futures
34436.0,34440.0,34438.0,4.0,,0.0,1655533504.8833,1627172512.2652879,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34985.0,34986.0,34985.5,1.0,,0.0159,145444786.3726,1627172512.2652879,QUARTER,210924,BTC-USD-210924,FTX Futures
35823.0,35831.0,35827.0,8.0,,0.0403,105279872.1135,1627172512.2652879,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35420.5,35420.6,35420.55,0.09999999999854481,,0.0292,,1627172512.7380118,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34637.8,34637.9,34637.850000000006,0.09999999999854481,,0.0065,,1627172512.7380118,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34415.6,34415.7,34415.649999999994,0.09999999999854481,,0.0,,1627172512.7380118,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
34401.0,34401.5,34401.25,0.5,-0.000251,0.0,889798100.0,1627172513.112409,PERPETUAL,,BTC-USD-PERPETUAL,BitMEX
34681.5,34682.0,34681.75,0.5,,0.0082,14451100.0,1627172513.112409,QUARTER,092121,BTC-USD-092121,BitMEX
35407.5,35408.0,35407.75,0.5,,0.0293,13782900.0,1627172513.112409,SEMIANNUAL,122121,BTC-USD-122121,BitMEX
34434.0,34446.0,34440.0,12.0,-2.59550192e-10,0.0,83926876.0,1627172528.336693,PERPETUAL,,BTC-USD-PERPETUAL,Kraken Futures
34626.0,34641.0,34633.5,15.0,,0.0056,4973074.0,1627172528.336693,QUARTER,210924,BTC-USD-210924,Kraken Futures
35410.0,35439.0,35424.5,29.0,,0.0286,2397193.0,1627172528.336693,SEMIANNUAL,211231,BTC-USD-211231,Kraken Futures
34437.5,34461.5,34449.5,24.0,,0.0003,4654735.0,1627172528.336693,MONTH,210730,BTC-USD-210730,Kraken Futures
34438.0,34439.0,34438.5,1.0,,0.0,1654100692.4948,1627172528.440274,PERPETUAL,,BTC-USD-PERPETUAL,FTX Futures
34985.0,34986.0,34985.5,1.0,,0.0159,145444786.3726,1627172528.440274,QUARTER,210924,BTC-USD-210924,FTX Futures
35825.0,35828.0,35826.5,3.0,,0.0403,105279872.1135,1627172528.440274,SEMIANNUAL,211231,BTC-USD-211231,FTX Futures
35423.4,35423.5,35423.45,0.09999999999854481,,0.0293,,1627172528.5112839,SEMIANNUAL,211231,BTC-USD-211231,Binance COIN-M
34643.1,34643.2,34643.149999999994,0.09999999999854481,,0.0066,,1627172528.5112839,QUARTER,210924,BTC-USD-210924,Binance COIN-M
34415.6,34415.7,34415.649999999994,0.09999999999854481,,0.0,,1627172528.5112839,PERPETUAL,,BTC-USD-PERPETUAL,Binance COIN-M
