price,premium,24h_volume,timestamp,type,expiry,symbol,exchange
70128.0,0.0625,67324269.3429,1636391594.2925131,MONTH,220325,BTC-USD-220325,FTX Futures
65909.5,0.0,5375649705.721,1636391657.412536,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67677.5,0.0268,139244340.2443,1636391657.412536,MONTH,211231,BTC-USD-211231,FTX Futures
70032.5,0.0626,67310466.4093,1636391657.412536,MONTH,220325,BTC-USD-220325,FTX Futures
65914.5,0.0,5400351925.5479,1636391721.932294,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67687.0,0.0269,139455193.0356,1636391721.932294,MONTH,211231,BTC-USD-211231,FTX Futures
70002.5,0.062,67443983.9916,1636391721.932294,MONTH,220325,BTC-USD-220325,FTX Futures
65920.5,0.0,5411476687.3026,1636391785.3883965,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67699.0,0.027,139461971.0823,1636391785.3883965,MONTH,211231,BTC-USD-211231,FTX Futures
70027.5,0.0623,67479346.653,1636391785.3883965,MONTH,220325,BTC-USD-220325,FTX Futures
65933.5,0.0,5412477258.7666,1636391848.3984854,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67696.5,0.0267,139504032.4672,1636391848.3984854,MONTH,211231,BTC-USD-211231,FTX Futures
70035.0,0.0622,67488704.7129,1636391848.3984854,MONTH,220325,BTC-USD-220325,FTX Futures
65971.5,0.0,5417713949.8952,1636391911.488452,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67737.0,0.0268,138744646.2416,1636391911.488452,MONTH,211231,BTC-USD-211231,FTX Futures
70076.5,0.0622,67460987.3463,1636391911.488452,MONTH,220325,BTC-USD-220325,FTX Futures
65968.5,0.0,5420311876.8642,1636391974.668309,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67749.5,0.027,138744646.2416,1636391974.668309,MONTH,211231,BTC-USD-211231,FTX Futures
70084.5,0.0624,67391137.5974,1636391974.668309,MONTH,220325,BTC-USD-220325,FTX Futures
65975.5,0.0,5422095305.6268,1636392037.9563425,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67755.0,0.027,138702765.3989,1636392037.9563425,MONTH,211231,BTC-USD-211231,FTX Futures
70092.5,0.0624,67393930.7022,1636392037.9563425,MONTH,220325,BTC-USD-220325,FTX Futures
65983.5,0.0,5425181466.4403,1636392101.0204773,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67763.0,0.027,138700159.8182,1636392101.0204773,MONTH,211231,BTC-USD-211231,FTX Futures
70098.5,0.0624,67366460.6753,1636392101.0204773,MONTH,220325,BTC-USD-220325,FTX Futures
66020.5,0.0,5426718527.1002,1636392163.916447,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67787.5,0.0268,138597417.472,1636392163.916447,MONTH,211231,BTC-USD-211231,FTX Futures
70142.0,0.0624,67272379.9365,1636392163.916447,MONTH,220325,BTC-USD-220325,FTX Futures
66056.5,0.0,5432116897.9455,1636392228.4944727,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67827.5,0.0268,138220486.2054,1636392228.4944727,MONTH,211231,BTC-USD-211231,FTX Futures
70172.0,0.0623,67200390.7045,1636392228.4944727,MONTH,220325,BTC-USD-220325,FTX Futures
66042.5,0.0,5430746980.0142,1636392291.444448,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67824.5,0.027,138521644.837,1636392291.444448,MONTH,211231,BTC-USD-211231,FTX Futures
70167.0,0.0625,67149992.4525,1636392291.444448,MONTH,220325,BTC-USD-220325,FTX Futures
66058.5,0.0,5436518716.0263,1636392359.044382,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67848.5,0.0271,138488785.5983,1636392359.044382,MONTH,211231,BTC-USD-211231,FTX Futures
70194.0,0.0626,67127261.5718,1636392359.044382,MONTH,220325,BTC-USD-220325,FTX Futures
66058.5,0.0,5436997823.7065,1636392424.0682893,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67844.0,0.027,138526337.755,1636392424.0682893,MONTH,211231,BTC-USD-211231,FTX Futures
70191.0,0.0626,67096770.0218,1636392424.0682893,MONTH,220325,BTC-USD-220325,FTX Futures
66105.5,0.0,5436834277.6424,1636392489.8762314,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67887.5,0.027,138658145.2122,1636392489.8762314,MONTH,211231,BTC-USD-211231,FTX Futures
70248.5,0.0627,67104601.4831,1636392489.8762314,MONTH,220325,BTC-USD-220325,FTX Futures
66117.5,0.0,5437249219.3757,1636392553.1657393,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67904.5,0.027,138380400.6385,1636392553.1657393,MONTH,211231,BTC-USD-211231,FTX Futures
70251.0,0.0625,67055193.6035,1636392553.1657393,MONTH,220325,BTC-USD-220325,FTX Futures
66129.5,0.0,5438462307.6407,1636392616.1160426,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67919.0,0.0271,138348660.7113,1636392616.1160426,MONTH,211231,BTC-USD-211231,FTX Futures
70267.5,0.0626,67032197.2391,1636392616.1160426,MONTH,220325,BTC-USD-220325,FTX Futures
66067.5,0.0,5439702522.975,1636392681.996097,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67851.0,0.027,138315574.6955,1636392681.996097,MONTH,211231,BTC-USD-211231,FTX Futures
70206.5,0.0626,67030651.5326,1636392681.996097,MONTH,220325,BTC-USD-220325,FTX Futures
66079.5,0.0,5440192388.8004,1636392745.244309,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67867.5,0.0271,138346549.1752,1636392745.244309,MONTH,211231,BTC-USD-211231,FTX Futures
70213.5,0.0626,67015361.4965,1636392745.244309,MONTH,220325,BTC-USD-220325,FTX Futures
66125.5,0.0,5439928582.9824,1636392808.2524166,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67915.0,0.0271,138323287.6345,1636392808.2524166,MONTH,211231,BTC-USD-211231,FTX Futures
70263.0,0.0626,66982658.2502,1636392808.2524166,MONTH,220325,BTC-USD-220325,FTX Futures
66140.5,0.0,5439747831.3406,1636392871.3163078,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67932.5,0.0271,138277710.8941,1636392871.3163078,MONTH,211231,BTC-USD-211231,FTX Futures
70283.0,0.0626,66955862.7248,1636392871.3163078,MONTH,220325,BTC-USD-220325,FTX Futures
66127.5,0.0,5441149702.7843,1636392934.2125032,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67913.5,0.027,138256946.1384,1636392934.2125032,MONTH,211231,BTC-USD-211231,FTX Futures
70266.5,0.0626,66924173.2608,1636392934.2125032,MONTH,220325,BTC-USD-220325,FTX Futures
66125.5,0.0,5442942962.7974,1636392997.2761917,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67918.5,0.0271,138226258.1963,1636392997.2761917,MONTH,211231,BTC-USD-211231,FTX Futures
70264.0,0.0626,66896744.7586,1636392997.2761917,MONTH,220325,BTC-USD-220325,FTX Futures
66146.5,0.0,5443194832.8587,1636393060.1720974,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67935.5,0.027,138217367.9345,1636393060.1720974,MONTH,211231,BTC-USD-211231,FTX Futures
70287.5,0.0626,66889700.8459,1636393060.1720974,MONTH,220325,BTC-USD-220325,FTX Futures
66185.0,0.0,5443796624.8356,1636393123.6286438,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67978.0,0.0271,138207671.4426,1636393123.6286438,MONTH,211231,BTC-USD-211231,FTX Futures
70337.0,0.0627,66866700.2543,1636393123.6286438,MONTH,220325,BTC-USD-220325,FTX Futures
66212.5,0.0,5446231727.8151,1636393186.6944702,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
68014.0,0.0272,138221951.0131,1636393186.6944702,MONTH,211231,BTC-USD-211231,FTX Futures
70362.0,0.0627,66856277.8887,1636393186.6944702,MONTH,220325,BTC-USD-220325,FTX Futures
66177.5,0.0,5445224535.1866,1636393250.3162763,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67969.0,0.0271,138193449.8382,1636393250.3162763,MONTH,211231,BTC-USD-211231,FTX Futures
70316.5,0.0625,66810344.0158,1636393250.3162763,MONTH,220325,BTC-USD-220325,FTX Futures
66140.5,0.0,5447394288.2216,1636393313.324046,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67944.5,0.0273,138163963.8265,1636393313.324046,MONTH,211231,BTC-USD-211231,FTX Futures
70284.0,0.0626,66772901.096,1636393313.324046,MONTH,220325,BTC-USD-220325,FTX Futures
66138.5,0.0,5449335116.4765,1636393376.892347,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67938.5,0.0272,138149936.0283,1636393376.892347,MONTH,211231,BTC-USD-211231,FTX Futures
70280.5,0.0626,66777721.3853,1636393376.892347,MONTH,220325,BTC-USD-220325,FTX Futures
66146.5,0.0,5451596863.2534,1636393439.956327,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67937.5,0.0271,138119115.5075,1636393439.956327,MONTH,211231,BTC-USD-211231,FTX Futures
70286.5,0.0626,66743591.5716,1636393439.956327,MONTH,220325,BTC-USD-220325,FTX Futures
66162.5,0.0,5452263877.5461,1636393503.860252,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67955.5,0.0271,138116821.7625,1636393503.860252,MONTH,211231,BTC-USD-211231,FTX Futures
70307.0,0.0626,66745632.3577,1636393503.860252,MONTH,220325,BTC-USD-220325,FTX Futures
66176.5,0.0,5451934384.8696,1636393568.3244257,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67978.5,0.0272,138028000.5768,1636393568.3244257,MONTH,211231,BTC-USD-211231,FTX Futures
70324.5,0.0627,66722105.6999,1636393568.3244257,MONTH,220325,BTC-USD-220325,FTX Futures
66197.5,0.0,5451934384.8696,1636393631.9803927,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67999.5,0.0272,138011253.2843,1636393631.9803927,MONTH,211231,BTC-USD-211231,FTX Futures
70334.0,0.0625,66702556.8098,1636393631.9803927,MONTH,220325,BTC-USD-220325,FTX Futures
66220.5,0.0,5450797908.738,1636393695.324576,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
68027.5,0.0273,137995121.971,1636393695.324576,MONTH,211231,BTC-USD-211231,FTX Futures
70358.5,0.0625,66677448.0643,1636393695.324576,MONTH,220325,BTC-USD-220325,FTX Futures
66252.5,0.0,5449693117.1909,1636393758.3884623,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
68053.5,0.0272,137997839.6086,1636393758.3884623,MONTH,211231,BTC-USD-211231,FTX Futures
70400.0,0.0626,66644633.514,1636393758.3884623,MONTH,220325,BTC-USD-220325,FTX Futures
66252.5,0.0,5448962625.2985,1636393822.7962673,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
68055.5,0.0272,137941705.8467,1636393822.7962673,MONTH,211231,BTC-USD-211231,FTX Futures
70393.5,0.0625,66616840.921,1636393822.7962673,MONTH,220325,BTC-USD-220325,FTX Futures
66220.5,0.0,5450054057.4875,1636393887.4345472,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
68007.5,0.027,137835836.869,1636393887.4345472,MONTH,211231,BTC-USD-211231,FTX Futures
70349.0,0.0623,66640199.0699,1636393887.4345472,MONTH,220325,BTC-USD-220325,FTX Futures
66123.5,0.0,5450473751.4525,1636393953.2944756,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67924.0,0.0272,137878082.7304,1636393953.2944756,MONTH,211231,BTC-USD-211231,FTX Futures
70251.5,0.0624,66672298.8007,1636393953.2944756,MONTH,220325,BTC-USD-220325,FTX Futures
66092.5,0.0,5452228838.6966,1636394016.2447786,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67890.0,0.0272,137905078.5106,1636394016.2447786,MONTH,211231,BTC-USD-211231,FTX Futures
70227.5,0.0626,66721633.5239,1636394016.2447786,MONTH,220325,BTC-USD-220325,FTX Futures
66086.5,0.0,5452358050.2408,1636394079.3644931,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67878.5,0.0271,137861101.6446,1636394079.3644931,MONTH,211231,BTC-USD-211231,FTX Futures
70211.5,0.0624,66711359.6858,1636394079.3644931,MONTH,220325,BTC-USD-220325,FTX Futures
66112.5,0.0,5452870900.2272,1636394144.7803433,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67894.5,0.027,137851119.4202,1636394144.7803433,MONTH,211231,BTC-USD-211231,FTX Futures
70234.0,0.0623,66701953.648,1636394144.7803433,MONTH,220325,BTC-USD-220325,FTX Futures
66078.5,0.0,5452113509.4078,1636394208.7961848,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67852.0,0.0268,137821815.1287,1636394208.7961848,MONTH,211231,BTC-USD-211231,FTX Futures
70186.0,0.0622,66737483.4257,1636394208.7961848,MONTH,220325,BTC-USD-220325,FTX Futures
66070.5,0.0,5451291602.1499,1636394272.588422,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67853.5,0.027,137818110.403,1636394272.588422,MONTH,211231,BTC-USD-211231,FTX Futures
70175.5,0.0621,66818797.0309,1636394272.588422,MONTH,220325,BTC-USD-220325,FTX Futures
66045.5,0.0,5439601875.0059,1636394335.6523726,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67816.0,0.0268,137619077.904,1636394335.6523726,MONTH,211231,BTC-USD-211231,FTX Futures
70122.5,0.0617,66816324.0083,1636394335.6523726,MONTH,220325,BTC-USD-220325,FTX Futures
66087.5,0.0,5437204791.6604,1636394398.6043692,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67848.0,0.0266,137608650.9758,1636394398.6043692,MONTH,211231,BTC-USD-211231,FTX Futures
70146.5,0.0614,66811355.0138,1636394398.6043692,MONTH,220325,BTC-USD-220325,FTX Futures
66065.5,0.0,5431947221.082,1636394461.8723598,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67832.5,0.0267,137610144.7512,1636394461.8723598,MONTH,211231,BTC-USD-211231,FTX Futures
70122.5,0.0614,66897858.9062,1636394461.8723598,MONTH,220325,BTC-USD-220325,FTX Futures
66075.5,0.0,5426028953.7891,1636394525.1003668,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67838.5,0.0267,137563862.7395,1636394525.1003668,MONTH,211231,BTC-USD-211231,FTX Futures
70119.0,0.0612,66821085.15,1636394525.1003668,MONTH,220325,BTC-USD-220325,FTX Futures
66083.5,0.0,5416902181.4049,1636394588.668224,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67846.5,0.0267,137506664.3768,1636394588.668224,MONTH,211231,BTC-USD-211231,FTX Futures
70125.0,0.0612,66882333.2088,1636394588.668224,MONTH,220325,BTC-USD-220325,FTX Futures
66049.5,0.0,5415013925.0084,1636394651.7321565,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67816.5,0.0268,137531433.2402,1636394651.7321565,MONTH,211231,BTC-USD-211231,FTX Futures
70086.0,0.0611,67078104.1095,1636394651.7321565,MONTH,220325,BTC-USD-220325,FTX Futures
66042.5,0.0,5413972653.3925,1636394714.686481,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67815.5,0.0268,137582298.2772,1636394714.686481,MONTH,211231,BTC-USD-211231,FTX Futures
70082.5,0.0612,67153445.4583,1636394714.686481,MONTH,220325,BTC-USD-220325,FTX Futures
66031.5,0.0,5412708664.3028,1636394777.5804238,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67801.0,0.0268,137618325.5392,1636394777.5804238,MONTH,211231,BTC-USD-211231,FTX Futures
70063.5,0.0611,67188965.2354,1636394777.5804238,MONTH,220325,BTC-USD-220325,FTX Futures
66045.5,0.0,5411767834.2667,1636394840.700385,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67794.5,0.0265,137574368.2231,1636394840.700385,MONTH,211231,BTC-USD-211231,FTX Futures
70069.0,0.0609,67219941.8745,1636394840.700385,MONTH,220325,BTC-USD-220325,FTX Futures
66032.5,0.0,5411444618.5786,1636394905.2764418,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67777.0,0.0264,137662326.7231,1636394905.2764418,MONTH,211231,BTC-USD-211231,FTX Futures
70049.5,0.0608,67320764.8139,1636394905.2764418,MONTH,220325,BTC-USD-220325,FTX Futures
65992.5,0.0,5410105595.2544,1636394970.0760443,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67738.5,0.0265,137679063.5669,1636394970.0760443,MONTH,211231,BTC-USD-211231,FTX Futures
70004.0,0.0608,67344176.063,1636394970.0760443,MONTH,220325,BTC-USD-220325,FTX Futures
66016.5,0.0,5396587690.6223,1636395033.0322428,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67758.5,0.0264,137510021.583,1636395033.0322428,MONTH,211231,BTC-USD-211231,FTX Futures
70020.0,0.0606,67381082.1864,1636395033.0322428,MONTH,220325,BTC-USD-220325,FTX Futures
66004.5,0.0,5396607000.5015,1636395097.156241,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67743.0,0.0263,137538848.0038,1636395097.156241,MONTH,211231,BTC-USD-211231,FTX Futures
70006.5,0.0606,67422413.5166,1636395097.156241,MONTH,220325,BTC-USD-220325,FTX Futures
66034.5,0.0,5395239688.7294,1636395160.1552258,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67768.5,0.0263,137592185.1314,1636395160.1552258,MONTH,211231,BTC-USD-211231,FTX Futures
70023.0,0.0604,67469702.563,1636395160.1552258,MONTH,220325,BTC-USD-220325,FTX Futures
66022.5,0.0,5394597857.8749,1636395223.5664787,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67757.5,0.0263,137555794.8825,1636395223.5664787,MONTH,211231,BTC-USD-211231,FTX Futures
70022.0,0.0606,67519569.6908,1636395223.5664787,MONTH,220325,BTC-USD-220325,FTX Futures
66035.5,0.0,5390665871.4939,1636395286.460113,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67761.0,0.0261,137633780.3975,1636395286.460113,MONTH,211231,BTC-USD-211231,FTX Futures
70019.5,0.0603,67582982.4309,1636395286.460113,MONTH,220325,BTC-USD-220325,FTX Futures
66046.5,0.0,5388983949.9326,1636395349.860213,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67776.0,0.0262,137596685.967,1636395349.860213,MONTH,211231,BTC-USD-211231,FTX Futures
70028.0,0.0603,67619394.5581,1636395349.860213,MONTH,220325,BTC-USD-220325,FTX Futures
66053.5,0.0,5389354064.7763,1636395413.2923586,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67780.5,0.0261,137543655.2717,1636395413.2923586,MONTH,211231,BTC-USD-211231,FTX Futures
70039.0,0.0603,67666359.6917,1636395413.2923586,MONTH,220325,BTC-USD-220325,FTX Futures
66018.5,0.0,5388710450.0158,1636395476.4144754,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67748.5,0.0262,137571078.0057,1636395476.4144754,MONTH,211231,BTC-USD-211231,FTX Futures
70002.0,0.0603,67717467.634,1636395476.4144754,MONTH,220325,BTC-USD-220325,FTX Futures
66043.5,0.0,5388345549.7881,1636395539.7435503,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67765.5,0.0261,137624985.0738,1636395539.7435503,MONTH,211231,BTC-USD-211231,FTX Futures
70019.0,0.0602,67779165.2846,1636395539.7435503,MONTH,220325,BTC-USD-220325,FTX Futures
66027.5,0.0,5388122528.0488,1636395605.1762834,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67753.5,0.0261,137639903.6014,1636395605.1762834,MONTH,211231,BTC-USD-211231,FTX Futures
70002.0,0.0602,67821738.5826,1636395605.1762834,MONTH,220325,BTC-USD-220325,FTX Futures
66039.5,0.0,5388396119.946,1636395668.2362814,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67771.5,0.0262,137631825.3494,1636395668.2362814,MONTH,211231,BTC-USD-211231,FTX Futures
70014.0,0.0602,67891090.7836,1636395668.2362814,MONTH,220325,BTC-USD-220325,FTX Futures
65997.5,0.0,5388957737.169,1636395731.5245912,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67722.5,0.0261,137613227.2953,1636395731.5245912,MONTH,211231,BTC-USD-211231,FTX Futures
69972.5,0.0602,67993313.4054,1636395731.5245912,MONTH,220325,BTC-USD-220325,FTX Futures
65966.5,0.0,5390110536.5223,1636395795.0824406,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67688.5,0.0261,137672156.1765,1636395795.0824406,MONTH,211231,BTC-USD-211231,FTX Futures
69923.0,0.06,68119554.0433,1636395795.0824406,MONTH,220325,BTC-USD-220325,FTX Futures
65946.5,0.0,5395095730.6587,1636395858.1016335,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67665.5,0.0261,137805632.0849,1636395858.1016335,MONTH,211231,BTC-USD-211231,FTX Futures
69905.0,0.06,68224875.7749,1636395858.1016335,MONTH,220325,BTC-USD-220325,FTX Futures
65946.5,0.0,5396474343.6667,1636395921.5560894,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67661.5,0.026,137791290.1887,1636395921.5560894,MONTH,211231,BTC-USD-211231,FTX Futures
69909.5,0.0601,68273396.6028,1636395921.5560894,MONTH,220325,BTC-USD-220325,FTX Futures
65940.5,0.0,5397569840.4377,1636395984.5642183,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67656.0,0.026,137807716.1444,1636395984.5642183,MONTH,211231,BTC-USD-211231,FTX Futures
69901.5,0.0601,68334102.3628,1636395984.5642183,MONTH,220325,BTC-USD-220325,FTX Futures
65907.5,0.0,5397495716.1759,1636396047.7984889,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67620.5,0.026,137834297.5609,1636396047.7984889,MONTH,211231,BTC-USD-211231,FTX Futures
69854.5,0.0599,68401783.5498,1636396047.7984889,MONTH,220325,BTC-USD-220325,FTX Futures
65889.5,0.0,5396902732.2415,1636396110.8043582,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67598.5,0.0259,137922001.7727,1636396110.8043582,MONTH,211231,BTC-USD-211231,FTX Futures
69850.5,0.0601,68513486.1243,1636396110.8043582,MONTH,220325,BTC-USD-220325,FTX Futures
65878.5,0.0,5401779697.3985,1636396175.4923563,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67580.5,0.0258,138163520.2571,1636396175.4923563,MONTH,211231,BTC-USD-211231,FTX Futures
69826.5,0.0599,68624840.3359,1636396175.4923563,MONTH,220325,BTC-USD-220325,FTX Futures
65894.5,0.0,5405202162.8185,1636396238.500424,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67609.5,0.026,138195231.8374,1636396238.500424,MONTH,211231,BTC-USD-211231,FTX Futures
69843.5,0.0599,68701639.0712,1636396238.500424,MONTH,220325,BTC-USD-220325,FTX Futures
65897.5,0.0,5405813350.1881,1636396302.1803875,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67613.5,0.026,138242855.9896,1636396302.1803875,MONTH,211231,BTC-USD-211231,FTX Futures
69845.5,0.0599,68779928.7718,1636396302.1803875,MONTH,220325,BTC-USD-220325,FTX Futures
65888.5,0.0,5406446886.084,1636396368.468305,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67587.5,0.0258,138300107.4757,1636396368.468305,MONTH,211231,BTC-USD-211231,FTX Futures
69828.0,0.0598,68858341.1821,1636396368.468305,MONTH,220325,BTC-USD-220325,FTX Futures
65872.5,0.0,5406488355.7834,1636396431.478474,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67566.5,0.0257,138277898.1683,1636396431.478474,MONTH,211231,BTC-USD-211231,FTX Futures
69797.0,0.0596,68905119.6911,1636396431.478474,MONTH,220325,BTC-USD-220325,FTX Futures
65878.5,0.0,5405642761.5333,1636396494.876234,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67560.0,0.0255,138319833.7892,1636396494.876234,MONTH,211231,BTC-USD-211231,FTX Futures
69800.5,0.0595,68975042.9267,1636396494.876234,MONTH,220325,BTC-USD-220325,FTX Futures
65899.5,0.0,5402016213.8891,1636396558.2762933,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67588.5,0.0256,138314551.9952,1636396558.2762933,MONTH,211231,BTC-USD-211231,FTX Futures
69825.5,0.0596,68990392.6152,1636396558.2762933,MONTH,220325,BTC-USD-220325,FTX Futures
65889.5,0.0,5403038881.7258,1636396621.2432992,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67567.0,0.0255,138334221.4298,1636396621.2432992,MONTH,211231,BTC-USD-211231,FTX Futures
69818.0,0.0596,69064768.4052,1636396621.2432992,MONTH,220325,BTC-USD-220325,FTX Futures
65900.5,0.0,5403037240.0846,1636396684.51655,PERPETUAL,100101,BTC-USD-PERPETUAL,FTX Futures
67581.5,0.0255,138366772.5914,1636396684.51655,MONTH,211231,BTC-USD-211231,FTX Futures
